,Date,Plant-Stand,Precip,Temp,Hail,Crop-Hist,Area-Damaged,Severity,Seed-TMT,Germination,Plant-Growth,Leaves,Leafspots-Halo,Leafspots-Marg,Leafspot-Size,Leaf-Shread,Leaf-Malf,Leaf-Mild,Stem,Lodging,Stem-Cankers,Canker-Lesion,Fruiting-Bodies,External Decay,Mycelium,Int-Discolor,Sclerotia,Fruit-Pods,Fruit Spots,Seed,Mold-Growth,Seed-Discolor,Seed-Size,Shriveling,Roots,Target
0,0.635554605812255,-1.0546021461450623,0.6146909470261792,0.3512263217328881,1.4449717168205567,-0.6713856324481693,-1.4132965891882046,-0.8149440094888876,-0.9684747092264967,1.058646133803272,1,0.48145914835441095,0,2,2,0,0,0,1,-0.5468586412615775,1.5107847714335179,-0.7742443564719783,1.9029652113858202,0.8891048110180544,-0.341342483413325,-0.5143149219961676,-0.5143149219961676,-1.1494679620349062,4,0,0,0,0,0,-0.7794122736372611,D1
1,1.1252442201266153,-1.0546021461450623,0.6146909470261792,0.3512263217328881,-0.677330492259636,1.1847981749085341,-0.24794677003301843,-0.8149440094888876,1.0105823052798228,1.058646133803272,1,0.48145914835441095,0,2,2,0,0,0,1,1.7897191895833444,1.5107847714335179,-1.8769560156896445,1.9029652113858202,0.8891048110180544,-0.341342483413325,-0.5143149219961676,-0.5143149219961676,-1.1494679620349062,4,0,0,0,0,0,-0.7794122736372611,D1
2,0.14586499149789467,-1.0546021461450623,0.6146909470261792,0.3512263217328881,-0.677330492259636,0.25670627123018247,-1.4132965891882046,1.2009701192467814,1.0105823052798228,-0.15492382445901537,1,0.48145914835441095,0,2,2,0,0,0,1,-0.5468586412615775,1.5107847714335179,-1.8769560156896445,1.9029652113858202,0.8891048110180544,-0.341342483413325,-0.5143149219961676,-0.5143149219961676,-1.1494679620349062,4,0,0,0,0,0,-0.7794122736372611,D1
3,1.6149338344409756,-1.0546021461450623,0.6146909470261792,0.3512263217328881,-0.677330492259636,-0.6713856324481693,-0.24794677003301843,-0.8149440094888876,-0.9684747092264967,-1.3684937827213026,1,0.48145914835441095,0,2,2,0,0,0,1,1.7897191895833444,1.5107847714335179,-0.7742443564719783,1.9029652113858202,0.8891048110180544,-0.341342483413325,-0.5143149219961676,-0.5143149219961676,-1.1494679620349062,4,0,0,0,0,0,-0.7794122736372611,D1
4,0.635554605812255,-1.0546021461450623,0.6146909470261792,0.3512263217328881,-0.677330492259636,1.1847981749085341,-1.4132965891882046,1.2009701192467814,-0.9684747092264967,1.058646133803272,1,0.48145914835441095,0,2,2,0,0,0,1,-0.5468586412615775,1.5107847714335179,-0.7742443564719783,1.9029652113858202,0.8891048110180544,-0.341342483413325,-0.5143149219961676,-0.5143149219961676,-1.1494679620349062,4,0,0,0,0,0,-0.7794122736372611,D1
5,1.1252442201266153,-1.0546021461450623,0.6146909470261792,0.3512263217328881,-0.677330492259636,0.25670627123018247,-1.4132965891882046,-0.8149440094888876,1.0105823052798228,-1.3684937827213026,1,0.48145914835441095,0,2,2,0,0,0,1,1.7897191895833444,1.5107847714335179,-0.7742443564719783,1.9029652113858202,0.8891048110180544,-0.341342483413325,-0.5143149219961676,-0.5143149219961676,-1.1494679620349062,4,0,0,0,0,0,-0.7794122736372611,D1
6,0.14586499149789467,-1.0546021461450623,0.6146909470261792,0.3512263217328881,-0.677330492259636,0.25670627123018247,-0.24794677003301843,-0.8149440094888876,-0.9684747092264967,-0.15492382445901537,1,0.48145914835441095,0,2,2,0,0,0,1,1.7897191895833444,1.5107847714335179,-1.8769560156896445,1.9029652113858202,0.8891048110180544,-0.341342483413325,-0.5143149219961676,-0.5143149219961676,-1.1494679620349062,4,0,0,0,0,0,-0.7794122736372611,D1
7,0.14586499149789467,-1.0546021461450623,0.6146909470261792,0.3512263217328881,-0.677330492259636,-0.6713856324481693,-1.4132965891882046,1.2009701192467814,1.0105823052798228,1.058646133803272,1,0.48145914835441095,0,2,2,0,0,0,1,-0.5468586412615775,1.5107847714335179,-1.8769560156896445,1.9029652113858202,0.8891048110180544,-0.341342483413325,-0.5143149219961676,-0.5143149219961676,-1.1494679620349062,4,0,0,0,0,0,-0.7794122736372611,D1
8,1.6149338344409756,-1.0546021461450623,0.6146909470261792,0.3512263217328881,-0.677330492259636,1.1847981749085341,-1.4132965891882046,-0.8149440094888876,1.0105823052798228,-0.15492382445901537,1,0.48145914835441095,0,2,2,0,0,0,1,-0.5468586412615775,1.5107847714335179,-0.7742443564719783,1.9029652113858202,0.8891048110180544,-0.341342483413325,-0.5143149219961676,-0.5143149219961676,-1.1494679620349062,4,0,0,0,0,0,-0.7794122736372611,D1
9,1.6149338344409756,-1.0546021461450623,0.6146909470261792,0.3512263217328881,-0.677330492259636,-0.6713856324481693,-1.4132965891882046,-0.8149440094888876,-0.9684747092264967,1.058646133803272,1,0.48145914835441095,0,2,2,0,0,0,1,-0.5468586412615775,1.5107847714335179,-0.7742443564719783,1.9029652113858202,0.8891048110180544,-0.341342483413325,-0.5143149219961676,-0.5143149219961676,-1.1494679620349062,4,0,0,0,0,0,-0.7794122736372611,D1
10,1.6149338344409756,-1.0546021461450623,-1.7928485954930222,1.8519206055006827,1.4449717168205567,-1.599477536126521,0.9174030491221677,-0.8149440094888876,-0.9684747092264967,-1.3684937827213026,1,0.48145914835441095,0,2,2,0,0,0,1,1.7897191895833444,-1.3294905988614958,1.431178961963354,-0.5143149219961676,-1.1007964326890198,-0.341342483413325,1.90296521138582,1.90296521138582,-1.1494679620349062,4,0,0,0,0,0,-0.7794122736372611,D2
